Date,SEC,HYU,NAVER
2012-05-19,23320,229000,70314
2012-05-20,23320,229000,70314
2012-05-21,24180,237000,71884
2012-05-22,24800,237000,71884
2012-05-23,24420,233500,72198
2012-05-24,24500,233500,73453
2012-05-25,24500,233000,72198
2012-05-26,24500,233000,72198
2012-05-27,24500,233000,72198
2012-05-28,24500,233000,72198
2012-05-29,24760,237500,71099
2012-05-30,24520,243000,73924
2012-05-31,24220,244000,76122
2012-06-01,24660,238000,75337
2012-06-02,24660,238000,75337
2012-06-03,24660,238000,75337
2012-06-04,23920,234000,74081
2012-06-05,24060,233500,74081
2012-06-06,24060,233500,74081
2012-06-07,25300,240000,75965
2012-06-08,24940,236500,78162
2012-06-09,24940,236500,78162
2012-06-10,24940,236500,78162
2012-06-11,25360,240000,75651
2012-06-12,25100,238500,76749
2012-06-13,25420,238500,76906
2012-06-14,25220,238000,76906
2012-06-15,24340,240000,76279
2012-06-16,24340,240000,76279
2012-06-17,24340,240000,76279
2012-06-18,24860,248500,76122
2012-06-19,24880,253500,77377
2012-06-20,25040,253500,77691
2012-06-21,24540,250500,78162
2012-06-22,23640,243000,75494
2012-06-23,23640,243000,75494
2012-06-24,23640,243000,75494
2012-06-25,22640,241000,74081
2012-06-26,22780,238500,73453
2012-06-27,23340,231000,76122
2012-06-28,23360,234000,76906
2012-06-29,24020,232500,78476
2012-06-30,24020,232500,78476
2012-07-01,24020,232500,78476
2012-07-02,23480,235500,76592
2012-07-03,23500,231500,77534
2012-07-04,23820,235500,80830
2012-07-05,23700,233500,81929
2012-07-06,23220,230000,80830
2012-07-07,23220,230000,80830
2012-07-08,23220,230000,80830
2012-07-09,22520,228500,82714
2012-07-10,22540,228000,79731
2012-07-11,22360,225500,79575
2012-07-12,21820,218500,77377
2012-07-13,22780,226000,79731
2012-07-14,22780,226000,79731
2012-07-15,22780,226000,79731
2012-07-16,23040,228500,79418
2012-07-17,23360,223000,78633
2012-07-18,23080,217500,79731
2012-07-19,23900,224000,84440
2012-07-20,23820,223000,83498
2012-07-21,23820,223000,83498
2012-07-22,23820,223000,83498
2012-07-23,23240,219000,85068
2012-07-24,23400,223000,84283
2012-07-25,23160,220000,83812
2012-07-26,23440,223500,81458
2012-07-27,24660,228500,86323
2012-07-28,24660,228500,86323
2012-07-29,24660,228500,86323
2012-07-30,25500,232500,84597
2012-07-31,26180,237000,86323
2012-08-01,26000,237500,86951
2012-08-02,25260,238500,85853
2012-08-03,24860,233000,86010
2012-08-04,24860,233000,86010
2012-08-05,24860,233000,86010
2012-08-06,25960,233500,85382
2012-08-07,25880,236500,82400
2012-08-08,26400,236000,82871
2012-08-09,26800,244000,82714
2012-08-10,26960,247000,78633
2012-08-11,26960,247000,78633
2012-08-12,26960,247000,78633
2012-08-13,26500,246000,77377
2012-08-14,26900,250000,79731
2012-08-15,26900,250000,79731
2012-08-16,26900,245000,80673
2012-08-17,25900,245500,80673
2012-08-18,25900,245500,80673
2012-08-19,25900,245500,80673
2012-08-20,25660,242000,82400
2012-08-21,25640,243000,82243
2012-08-22,25280,244000,82086
2012-08-23,25740,245500,83812
2012-08-24,25500,244000,81301
2012-08-25,25500,244000,81301
2012-08-26,25500,244000,81301
2012-08-27,23600,247000,83341
2012-08-28,23900,243500,81929
2012-08-29,24600,246000,81301
2012-08-30,24300,246000,82557
2012-08-31,24660,240500,81458
2012-09-01,24660,240500,81458
2012-09-02,24660,240500,81458
2012-09-03,24360,241500,81615
2012-09-04,24360,236000,83184
2012-09-05,23780,227000,81615
2012-09-06,23920,227500,83969
2012-09-07,25000,236000,82714
2012-09-08,25000,236000,82714
2012-09-09,25000,236000,82714
2012-09-10,25000,236500,81458
2012-09-11,25120,235000,83184
2012-09-12,25880,235500,87108
2012-09-13,26020,234500,86951
2012-09-14,26720,246000,87736
2012-09-15,26720,246000,87736
2012-09-16,26720,246000,87736
2012-09-17,26300,248000,83812
2012-09-18,26300,248500,84440
2012-09-19,26280,243000,85382
2012-09-20,25740,242000,86951
2012-09-21,26040,241000,86951
2012-09-22,26040,241000,86951
2012-09-23,26040,241000,86951
2012-09-24,26540,245000,89306
2012-09-25,26540,244500,86323
2012-09-26,26500,247000,84911
2012-09-27,26760,248500,86794
2012-09-28,26920,252000,91189
2012-09-29,26920,252000,91189
2012-09-30,26920,252000,91189
2012-10-01,26920,252000,91189
2012-10-02,27380,246500,87736
2012-10-03,27380,246500,87736
2012-10-04,27340,244500,86323
2012-10-05,27400,242500,88835
2012-10-06,27400,242500,88835
2012-10-07,27400,242500,88835
2012-10-08,27460,237500,87265
2012-10-09,27440,236500,86323
2012-10-10,26500,237000,85225
2012-10-11,26080,233000,86951
2012-10-12,25920,228500,84597
2012-10-13,25920,228500,84597
2012-10-14,25920,228500,84597
2012-10-15,26000,225500,86637
2012-10-16,26600,227500,87108
2012-10-17,26720,229500,84597
2012-10-18,26740,230000,80359
2012-10-19,26040,228000,80516
2012-10-20,26040,228000,80516
2012-10-21,26040,228000,80516
2012-10-22,26300,226000,81615
2012-10-23,26260,223000,80045
2012-10-24,26000,218000,81458
2012-10-25,26440,226500,82871
2012-10-26,25740,226500,78162
2012-10-27,25740,226500,78162
2012-10-28,25740,226500,78162
2012-10-29,25980,219500,78319
2012-10-30,25960,225000,77691
2012-10-31,26200,224500,79261
2012-11-01,25940,216000,79418
2012-11-02,26540,215000,78162
2012-11-03,26540,215000,78162
2012-11-04,26540,215000,78162
2012-11-05,26820,199500,80045
2012-11-06,26980,208000,79888
2012-11-07,27240,212500,79575
2012-11-08,27000,213000,81615
2012-11-09,26820,214000,79888
2012-11-10,26820,214000,79888
2012-11-11,26820,214000,79888
2012-11-12,26900,216500,80673
2012-11-13,26980,212000,78790
2012-11-14,27100,216500,74081
2012-11-15,26620,211500,75651
2012-11-16,26140,215500,76592
2012-11-17,26140,215500,76592
2012-11-18,26140,215500,76592
2012-11-19,26640,214000,77534
2012-11-20,27280,212500,82400
2012-11-21,27680,212500,82086
2012-11-22,28340,210000,82243
2012-11-23,28740,216500,83341
2012-11-24,28740,216500,83341
2012-11-25,28740,216500,83341
2012-11-26,28080,217000,83184
2012-11-27,28320,225000,80830
2012-11-28,28260,224500,80359
2012-11-29,28280,230500,79731
2012-11-30,28120,225500,79104
2012-12-01,28120,225500,79104
2012-12-02,28120,225500,79104
2012-12-03,28600,228500,82243
2012-12-04,28600,228000,82714
2012-12-05,29100,226500,79418
2012-12-06,29080,229500,73140
2012-12-07,29600,226000,74709
2012-12-08,29600,226000,74709
2012-12-09,29600,226000,74709
2012-12-10,29820,227500,75965
2012-12-11,29520,228500,75965
2012-12-12,29800,227000,73767
2012-12-13,30660,230500,75180
2012-12-14,30300,229500,74081
2012-12-15,30300,229500,74081
2012-12-16,30300,229500,74081
2012-12-17,30060,225000,71256
2012-12-18,30300,224000,72512
2012-12-19,30300,224000,72512
2012-12-20,30060,222500,67960
2012-12-21,28840,222500,71256
2012-12-22,28840,222500,71256
2012-12-23,28840,222500,71256
2012-12-24,29480,222500,72198
2012-12-25,29480,222500,72198
2012-12-26,29400,223000,70942
2012-12-27,29920,223000,70628
2012-12-28,30440,218500,71256
2012-12-29,30440,218500,71256
2012-12-30,30440,218500,71256
2012-12-31,30440,218500,71256
2013-01-01,30440,218500,71256
2013-01-02,31520,216000,71413
2013-01-03,30860,206000,69373
2013-01-04,30500,206000,71099
2013-01-05,30500,206000,71099
2013-01-06,30500,206000,71099
2013-01-07,30400,208500,75337
2013-01-08,30000,210000,74395
2013-01-09,30000,207500,73296
2013-01-10,30600,209500,71884
2013-01-11,30660,206000,71727
2013-01-12,30660,206000,71727
2013-01-13,30660,206000,71727
2013-01-14,31040,209000,74395
2013-01-15,30240,209000,73610
2013-01-16,29840,210500,72826
2013-01-17,29380,212500,73610
2013-01-18,29600,213500,74395
2013-01-19,29600,213500,74395
2013-01-20,29600,213500,74395
2013-01-21,29080,210500,76279
2013-01-22,29600,214500,77377
2013-01-23,29460,218000,77691
2013-01-24,29060,208000,77534
2013-01-25,28340,201000,78005
2013-01-26,28340,201000,78005
2013-01-27,28340,201000,78005
2013-01-28,27440,198500,78162
2013-01-29,28180,206500,76122
2013-01-30,28800,203500,76749
2013-01-31,28960,205000,75651
2013-02-01,28820,206500,77220
2013-02-02,28820,206500,77220
2013-02-03,28820,206500,77220
2013-02-04,28740,203500,76279
2013-02-05,28700,203500,72669
2013-02-06,28540,199500,71099
2013-02-07,28400,200000,73296
2013-02-08,29240,209500,74081
2013-02-09,29240,209500,74081
2013-02-10,29240,209500,74081
2013-02-11,29240,209500,74081
2013-02-12,29360,211500,73767
2013-02-13,29740,216500,76436
2013-02-14,29800,216500,76279
2013-02-15,29960,213500,77377
2013-02-16,29960,213500,77377
2013-02-17,29960,213500,77377
2013-02-18,29800,209500,77063
2013-02-19,29840,210500,77848
2013-02-20,30900,217000,82086
2013-02-21,31000,216000,82086
2013-02-22,30600,219000,82714
2013-02-23,30600,219000,82714
2013-02-24,30600,219000,82714
2013-02-25,30600,214500,82400
2013-02-26,30540,213500,83027
2013-02-27,30540,215000,82871
2013-02-28,30880,218000,82557
2013-03-01,30880,218000,82557
2013-03-02,30880,218000,82557
2013-03-03,30880,218000,82557
2013-03-04,30780,219500,86323
2013-03-05,31000,221000,86167
2013-03-06,31200,217500,84754
2013-03-07,30400,216000,84126
2013-03-08,29980,213500,86010
2013-03-09,29980,213500,86010
2013-03-10,29980,213500,86010
2013-03-11,30160,208500,82871
2013-03-12,29880,210500,82086
2013-03-13,30540,210000,83027
2013-03-14,30400,212000,82557
2013-03-15,29600,220000,82714
2013-03-16,29600,220000,82714
2013-03-17,29600,220000,82714
2013-03-18,28900,219000,82871
2013-03-19,29500,218000,85696
2013-03-20,29200,217500,84440
2013-03-21,29140,215000,85068
2013-03-22,29100,214500,86323
2013-03-23,29100,214500,86323
2013-03-24,29100,214500,86323
2013-03-25,29900,215500,84911
2013-03-26,30180,220500,83655
2013-03-27,30080,224000,84754
2013-03-28,30200,223500,84126
2013-03-29,30540,224000,86951
2013-03-30,30540,224000,86951
2013-03-31,30540,224000,86951
2013-04-01,30240,222000,92288
2013-04-02,30500,219500,90247
2013-04-03,30420,218000,90247
2013-04-04,30120,207000,89933
2013-04-05,30100,198000,89776
2013-04-06,30100,198000,89776
2013-04-07,30100,198000,89776
2013-04-08,30400,198000,87108
2013-04-09,30560,198500,86951
2013-04-10,30420,201000,85382
2013-04-11,30800,200500,87893
2013-04-12,30340,197000,91660
2013-04-13,30340,197000,91660
2013-04-14,30340,197000,91660
2013-04-15,30460,193000,90247
2013-04-16,30560,191500,95584
2013-04-17,30360,192500,92915
2013-04-18,29660,188500,91032
2013-04-19,29500,183500,91346
2013-04-20,29500,183500,91346
2013-04-21,29500,183500,91346
2013-04-22,30060,183000,90718
2013-04-23,29660,184000,91346
2013-04-24,29720,185000,90718
2013-04-25,29880,195500,90875
2013-04-26,29720,194000,89933
2013-04-27,29720,194000,89933
2013-04-28,29720,194000,89933
2013-04-29,29620,197000,90090
2013-04-30,30400,199500,92915
2013-05-01,30400,199500,92915
2013-05-02,30560,197500,94171
2013-05-03,30700,202000,93857
2013-05-04,30700,202000,93857
2013-05-05,30700,202000,93857
2013-05-06,30280,199000,93229
2013-05-07,29860,194500,92915
2013-05-08,29760,193000,94328
2013-05-09,30300,193500,90561
2013-05-10,29520,189000,91189
2013-05-11,29520,189000,91189
2013-05-12,29520,189000,91189
2013-05-13,29540,188500,91660
2013-05-14,30000,193500,90718
2013-05-15,30000,193000,91974
2013-05-16,30160,196000,98880
2013-05-17,30160,196000,98880
2013-05-18,30160,196000,98880
2013-05-19,30160,196000,98880
2013-05-20,29940,198500,98252
2013-05-21,29840,198500,100135
2013-05-22,30180,202000,99507
2013-05-23,29680,202500,96996
2013-05-24,29720,204000,98252
2013-05-25,29720,204000,98252
2013-05-26,29720,204000,98252
2013-05-27,29780,207000,97938
2013-05-28,29680,206500,98880
2013-05-29,30240,208500,99821
2013-05-30,30880,209500,96368
2013-05-31,30760,212500,95741
2013-06-01,30760,212500,95741
2013-06-02,30760,212500,95741
2013-06-03,30640,214500,93543
2013-06-04,30800,215000,91817
2013-06-05,30420,210500,92915
2013-06-06,30420,210500,92915
2013-06-07,28540,208000,91032
2013-06-08,28540,208000,91032
2013-06-09,28540,208000,91032
2013-06-10,28500,206000,92602
2013-06-11,27780,206500,94485
2013-06-12,27700,203500,91817
2013-06-13,27140,198000,87736
2013-06-14,27380,197000,88207
2013-06-15,27380,197000,88207
2013-06-16,27380,197000,88207
2013-06-17,27320,197000,88050
2013-06-18,27740,204500,90090
2013-06-19,27380,207500,87736
2013-06-20,26580,207500,84911
2013-06-21,26500,202000,86323
2013-06-22,26500,202000,86323
2013-06-23,26500,202000,86323
2013-06-24,26260,202500,85068
2013-06-25,25940,206000,84597
2013-06-26,25220,208000,86637
2013-06-27,26780,218000,86951
2013-06-28,26840,225500,91189
2013-06-29,26840,225500,91189
2013-06-30,26840,225500,91189
2013-07-01,26520,223000,91032
2013-07-02,26700,215500,91974
2013-07-03,26020,215000,91503
2013-07-04,26340,214000,91189
2013-07-05,25340,213500,90404
2013-07-06,25340,213500,90404
2013-07-07,25340,213500,90404
2013-07-08,24520,214000,91189
2013-07-09,24740,217500,92758
2013-07-10,24960,219000,87893
2013-07-11,26240,222000,91032
2013-07-12,26240,209000,91032
2013-07-13,26240,209000,91032
2013-07-14,26240,209000,91032
2013-07-15,26260,212500,89933
2013-07-16,25960,213000,91817
2013-07-17,26400,219000,91974
2013-07-18,25840,221000,90404
2013-07-19,25460,221500,88835
2013-07-20,25460,221500,88835
2013-07-21,25460,221500,88835
2013-07-22,25460,222000,87108
2013-07-23,26140,222000,88992
2013-07-24,26300,223500,86637
2013-07-25,26300,224500,87893
2013-07-26,26060,225500,94485
2013-07-27,26060,225500,94485
2013-07-28,26060,225500,94485
2013-07-29,25660,230000,92131
2013-07-30,25800,237500,92131
2013-07-31,25600,232500,92131
2013-08-01,25600,231500,92131
2013-08-02,25720,231500,92131
2013-08-03,25720,231500,92131
2013-08-04,25720,231500,92131
2013-08-05,25480,230500,92131
2013-08-06,25080,232500,92131
2013-08-07,24440,225000,92131
2013-08-08,24340,225000,92131
2013-08-09,24600,221500,92131
2013-08-10,24600,221500,92131
2013-08-11,24600,221500,92131
2013-08-12,24640,221000,92131
2013-08-13,25800,227000,92131
2013-08-14,26000,233000,92131
2013-08-15,26000,233000,92131
2013-08-16,25900,236500,92131
2013-08-17,25900,236500,92131
2013-08-18,25900,236500,92131
2013-08-19,25720,234500,92131
2013-08-20,25380,229000,92131
2013-08-21,25120,228500,92131
2013-08-22,25100,228000,92131
2013-08-23,25900,228500,92131
2013-08-24,25900,228500,92131
2013-08-25,25900,228500,92131
2013-08-26,26000,237000,92131
2013-08-27,26080,238000,92131
2013-08-28,26180,240500,92131
2013-08-29,26880,239500,96136
2013-08-30,27360,249000,89427
2013-08-31,27360,249000,89427
2013-09-01,27360,249000,89427
2013-09-02,27020,244500,90028
2013-09-03,26740,242500,88726
2013-09-04,26800,242500,87524
2013-09-05,27300,244000,91430
2013-09-06,27380,250500,91430
2013-09-07,27380,250500,91430
2013-09-08,27380,250500,91430
2013-09-09,27460,248000,97338
2013-09-10,27920,250000,104148
2013-09-11,28040,248000,102545
2013-09-12,28200,248000,105149
2013-09-13,28120,248500,104348
2013-09-14,28120,248500,104348
2013-09-15,28120,248500,104348
2013-09-16,28500,255500,105950
2013-09-17,27720,256500,104949
2013-09-18,27720,256500,104949
2013-09-19,27720,256500,104949
2013-09-20,27720,256500,104949
2013-09-21,27720,256500,104949
2013-09-22,27720,256500,104949
2013-09-23,27200,255000,108153
2013-09-24,27460,255000,108754
2013-09-25,27280,254000,111158
2013-09-26,27440,256500,110757
2013-09-27,27320,256500,111158
2013-09-28,27320,256500,111158
2013-09-29,27320,256500,111158
2013-09-30,27340,251000,111558
2013-10-01,27640,254500,111558
2013-10-02,28360,247500,110957
2013-10-03,28360,247500,110957
2013-10-04,28360,249500,109555
2013-10-05,28360,249500,109555
2013-10-06,28360,249500,109555
2013-10-07,28720,247500,109756
2013-10-08,28600,253500,114563
2013-10-09,28600,253500,114563
2013-10-10,28600,260500,113761
2013-10-11,28860,264500,116565
2013-10-12,28860,264500,116565
2013-10-13,28860,264500,116565
2013-10-14,28760,262000,116165
2013-10-15,29140,263500,126580
2013-10-16,29000,266000,119169
2013-10-17,29260,264500,122173
2013-10-18,29440,256500,128182
2013-10-19,29440,256500,128182
2013-10-20,29440,256500,128182
2013-10-21,29280,261000,133189
2013-10-22,29100,262500,131186
2013-10-23,28840,258500,123776
2013-10-24,28980,253500,123776
2013-10-25,28980,258500,121572
2013-10-26,28980,258500,121572
2013-10-27,28980,258500,121572
2013-10-28,29640,265000,127781
2013-10-29,29800,261500,126179
2013-10-30,30000,261000,126179
2013-10-31,29300,253000,119570
2013-11-01,30000,254000,121172
2013-11-02,30000,254000,121172
2013-11-03,30000,254000,121172
2013-11-04,29980,248000,117366
2013-11-05,29700,244500,119570
2013-11-06,29020,250000,116165
2013-11-07,28740,254000,116766
2013-11-08,28200,248500,112159
2013-11-09,28200,248500,112159
2013-11-10,28200,248500,112159
2013-11-11,28560,247500,116165
2013-11-12,29120,249000,122974
2013-11-13,28380,244000,120170
2013-11-14,28480,243000,124176
2013-11-15,29240,249000,125578
2013-11-16,29240,249000,125578
2013-11-17,29240,249000,125578
2013-11-18,29480,254000,125178
2013-11-19,29780,258500,123776
2013-11-20,29400,254500,126179
2013-11-21,28800,253500,125178
2013-11-22,29000,253000,127381
2013-11-23,29000,253000,127381
2013-11-24,29000,253000,127381
2013-11-25,29300,252500,127381
2013-11-26,29580,255000,127180
2013-11-27,29400,257500,132788
2013-11-28,29880,255000,139398
2013-11-29,29880,252000,138597
2013-11-30,29880,252000,138597
2013-12-01,29880,252000,138597
2013-12-02,29340,249500,137595
2013-12-03,29220,239000,137395
2013-12-04,28640,233000,134791
2013-12-05,28800,232500,135392
2013-12-06,28560,230000,142202
2013-12-07,28560,230000,142202
2013-12-08,28560,230000,142202
2013-12-09,29080,230000,142001
2013-12-10,28800,228500,142001
2013-12-11,28400,229000,143604
2013-12-12,28200,230000,143003
2013-12-13,27800,231500,140800
2013-12-14,27800,231500,140800
2013-12-15,27800,231500,140800
2013-12-16,28000,228000,141801
2013-12-17,27900,227000,146608
2013-12-18,28020,227500,142202
